"source","source_incident_id","occurred_at","fetched_at","lat","lon","nature","disposition","address","city","geocoded_at","geocode_quality","status","raw","geocode_attempts","geocode_locked_by","geocode_locked_at","last_changed"
"lee_county","26-353940","2026-07-02 02:28:20+00","2026-07-05 04:53:21.588592+00",26.618737236495,-81.709699546207,"DISTURBANCE","05-HANDLED BY DEPUTY","4325 6TH ST W","LEHIGH ACRES","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353940"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""4325 6TH ST W"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 22:28:20.0000000"", ""incidentNumber"": ""26-353940""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353912","2026-07-02 01:59:27+00","2026-07-05 04:53:21.588592+00",26.742968112933,-81.842854987072,"ANIMAL LIVESTOCK","05-HANDLED BY DEPUTY","19230 POOR LN","NORTH FORT MYERS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353912"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""ANIMAL LIVESTOCK"", ""address"": ""19230 POOR LN"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 21:59:27.0000000"", ""incidentNumber"": ""26-353912""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353904","2026-07-02 01:55:00+00","2026-07-05 04:53:21.588592+00",26.59797163293,-81.642531219635,"DOMESTIC VIOLENCE","01-ARREST","10 WILLOW ST","LEHIGH ACRES","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353904"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DOMESTIC VIOLENCE"", ""address"": ""10 WILLOW ST"", ""disposition"": ""01-ARREST"", ""occuredDate"": ""2026-07-01 21:55:00.0000000"", ""incidentNumber"": ""26-353904""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353894","2026-07-02 01:48:48+00","2026-07-05 04:53:21.588592+00",,,"ANIMAL LIVESTOCK","10-GONE ON ARRIVAL","TAMIAMI TRL / MAGNOLIA LANDING LN","NORTH FORT MYERS",,,,"{""id"": ""26-353894"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""ANIMAL LIVESTOCK"", ""address"": ""TAMIAMI TRL / MAGNOLIA LANDING LN"", ""disposition"": ""10-GONE ON ARRIVAL"", ""occuredDate"": ""2026-07-01 21:48:48.0000000"", ""incidentNumber"": ""26-353894""}",3,"tolga_ec2_2","2026-07-05 10:03:23.84726+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353885","2026-07-02 01:42:57+00","2026-07-05 04:53:21.588592+00",26.560915971693,-81.878459341346,"DISTURBANCE","05-HANDLED BY DEPUTY","1801 BRANTLEY","FORT MYERS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353885"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""1801 BRANTLEY"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 21:42:57.0000000"", ""incidentNumber"": ""26-353885""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353825","2026-07-02 01:03:04+00","2026-07-05 04:53:21.588592+00",26.364281118826,-81.810044305108,"DISTURBANCE","05-HANDLED BY DEPUTY","3310 OAK HAMMOCK CT","BONITA SPRINGS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353825"", ""city"": ""BONITA SPRINGS"", ""nature"": ""DISTURBANCE"", ""address"": ""3310 OAK HAMMOCK CT"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 21:03:04.0000000"", ""incidentNumber"": ""26-353825""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353811","2026-07-02 00:56:18+00","2026-07-05 04:53:21.588592+00",26.728685408122,-82.032983858361,"DISTURBANCE","11-CONDITION CORRECTED","18200 MORNING STAR LN","CAPE CORAL","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353811"", ""city"": ""CAPE CORAL"", ""nature"": ""DISTURBANCE"", ""address"": ""18200 MORNING STAR LN"", ""disposition"": ""11-CONDITION CORRECTED"", ""occuredDate"": ""2026-07-01 20:56:18.0000000"", ""incidentNumber"": ""26-353811""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353797","2026-07-02 00:48:00+00","2026-07-05 04:53:21.588592+00",26.480046647926,-81.950679119983,"DOMESTIC VIOLENCE","01-ARREST","17979 SAN CARLOS BLVD","FORT MYERS BEACH","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353797"", ""city"": ""FORT MYERS BEACH"", ""nature"": ""DOMESTIC VIOLENCE"", ""address"": ""17979 SAN CARLOS BLVD"", ""disposition"": ""01-ARREST"", ""occuredDate"": ""2026-07-01 20:48:00.0000000"", ""incidentNumber"": ""26-353797""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353782","2026-07-02 00:33:16+00","2026-07-05 04:53:21.588592+00",26.676092215655,-81.88907036694,"DISTURBANCE","05-HANDLED BY DEPUTY","1486 PINEY RD","NORTH FORT MYERS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353782"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""1486 PINEY RD"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 20:33:16.0000000"", ""incidentNumber"": ""26-353782""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353765","2026-07-02 00:21:56+00","2026-07-05 04:53:21.588592+00",26.709590237076,-81.729500554283,"DISTURBANCE","05-HANDLED BY DEPUTY","13974 MATANZAS DR","FORT MYERS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353765"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""13974 MATANZAS DR"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 20:21:56.0000000"", ""incidentNumber"": ""26-353765""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353747","2026-07-02 00:07:49+00","2026-07-05 04:53:21.588592+00",26.698140935577,-81.771806956731,"DISTURBANCE","05-HANDLED BY DEPUTY","11151 PALM BEACH BLVD","FORT MYERS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353747"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""11151 PALM BEACH BLVD"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 20:07:49.0000000"", ""incidentNumber"": ""26-353747""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353723","2026-07-01 23:45:09+00","2026-07-05 04:53:21.588592+00",26.659698097506,-81.896286377283,"DISTURBANCE","05-HANDLED BY DEPUTY","3462 HANCOCK BRIDGE PKWY","NORTH FORT MYERS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353723"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""3462 HANCOCK BRIDGE PKWY"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 19:45:09.0000000"", ""incidentNumber"": ""26-353723""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353721","2026-07-01 23:43:32+00","2026-07-05 04:53:21.588592+00",26.572307249802,-81.680798797354,"DISTURBANCE","05-HANDLED BY DEPUTY","3210 45TH ST SW","LEHIGH ACRES","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353721"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""3210 45TH ST SW"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 19:43:32.0000000"", ""incidentNumber"": ""26-353721""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353682","2026-07-01 23:17:00+00","2026-07-05 04:53:21.588592+00",26.4515663,-81.7876211,"DISTURBANCE","15-WRITTEN DOCUMENTATION NON UCR","10161 SHEPHARD ST","ESTERO","2026-07-05 06:03:05.33297+00","nominatim:unclassified",,"{""id"": ""26-353682"", ""city"": ""ESTERO"", ""nature"": ""DISTURBANCE"", ""address"": ""10161 SHEPHARD ST"", ""disposition"": ""15-WRITTEN DOCUMENTATION NON UCR"", ""occuredDate"": ""2026-07-01 19:17:00.0000000"", ""incidentNumber"": ""26-353682""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353659","2026-07-01 23:03:54+00","2026-07-05 04:53:21.588592+00",26.499644189266,-82.085869099979,"DISTURBANCE","05-HANDLED BY DEPUTY","2701 YORK RD","SAINT JAMES CITY","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353659"", ""city"": ""SAINT JAMES CITY"", ""nature"": ""DISTURBANCE"", ""address"": ""2701 YORK RD"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 19:03:54.0000000"", ""incidentNumber"": ""26-353659""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353645","2026-07-01 22:52:48+00","2026-07-05 04:53:21.588592+00",26.695519415574,-81.871798700376,"DEATH INVESTIGATION","15-WRITTEN DOCUMENTATION NON UCR","513 PINE TREE CT","NORTH FORT MYERS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353645"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""DEATH INVESTIGATION"", ""address"": ""513 PINE TREE CT"", ""disposition"": ""15-WRITTEN DOCUMENTATION NON UCR"", ""occuredDate"": ""2026-07-01 18:52:48.0000000"", ""incidentNumber"": ""26-353645""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353640","2026-07-01 22:48:19+00","2026-07-05 04:53:21.588592+00",26.676447327939,-81.677014036097,"DISTURBANCE","05-HANDLED BY DEPUTY","3014 65TH ST W","LEHIGH ACRES","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353640"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""3014 65TH ST W"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 18:48:19.0000000"", ""incidentNumber"": ""26-353640""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353621","2026-07-01 22:39:06+00","2026-07-05 04:53:21.588592+00",26.586405535406,-81.871735451052,"HARASSMENT","07-TURNED OVER TO OTHER AGENCY","5005 S CLEVELAND AVE","FORT MYERS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353621"", ""city"": ""FORT MYERS"", ""nature"": ""HARASSMENT"", ""address"": ""5005 S CLEVELAND AVE"", ""disposition"": ""07-TURNED OVER TO OTHER AGENCY"", ""occuredDate"": ""2026-07-01 18:39:06.0000000"", ""incidentNumber"": ""26-353621""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353593","2026-07-01 22:17:58+00","2026-07-05 04:53:21.588592+00",26.669047147243,-81.822442613283,"DISTURBANCE","05-HANDLED BY DEPUTY","541 NEW YORK DR","FORT MYERS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353593"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""541 NEW YORK DR"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 18:17:58.0000000"", ""incidentNumber"": ""26-353593""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353592","2026-07-01 22:16:07+00","2026-07-05 04:53:21.588592+00",,,"DISTURBANCE","05-HANDLED BY DEPUTY","MCGREGOR BLVD / COLLEGE PKWY","FORT MYERS",,,,"{""id"": ""26-353592"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""MCGREGOR BLVD / COLLEGE PKWY"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 18:16:07.0000000"", ""incidentNumber"": ""26-353592""}",3,"tolga_ec2_2","2026-07-05 10:03:23.84726+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353579","2026-07-01 22:11:00+00","2026-07-05 04:53:21.588592+00",26.330707834714,-81.809107296204,"GRAND THEFT - RETAIL","08-REPORT TAKEN","3302 BONITA BEACH RD SW","BONITA SPRINGS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353579"", ""city"": ""BONITA SPRINGS"", ""nature"": ""GRAND THEFT - RETAIL"", ""address"": ""3302 BONITA BEACH RD SW"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 18:11:00.0000000"", ""incidentNumber"": ""26-353579""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353561","2026-07-01 22:01:00+00","2026-07-05 04:53:21.588592+00",26.596048575205,-81.619176156809,"DISTURBANCE","15-WRITTEN DOCUMENTATION NON UCR","621 SHADYSIDE ST","LEHIGH ACRES","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353561"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""621 SHADYSIDE ST"", ""disposition"": ""15-WRITTEN DOCUMENTATION NON UCR"", ""occuredDate"": ""2026-07-01 18:01:00.0000000"", ""incidentNumber"": ""26-353561""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353560","2026-07-01 22:00:00+00","2026-07-05 04:53:21.588592+00",,,"RECOVER VEHICLE","08-REPORT TAKEN","BUCKINGHAM RD / STATE ROAD 82","FORT MYERS",,,,"{""id"": ""26-353560"", ""city"": ""FORT MYERS"", ""nature"": ""RECOVER VEHICLE"", ""address"": ""BUCKINGHAM RD / STATE ROAD 82"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 18:00:00.0000000"", ""incidentNumber"": ""26-353560""}",3,"tolga_ec2_2","2026-07-05 10:03:23.84726+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353552","2026-07-01 21:55:37+00","2026-07-05 04:53:21.588592+00",26.519279745527,-81.82516495021,"ANIMAL","15-WRITTEN DOCUMENTATION NON UCR","7810 KNIGHTWING CIR","FORT MYERS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353552"", ""city"": ""FORT MYERS"", ""nature"": ""ANIMAL"", ""address"": ""7810 KNIGHTWING CIR"", ""disposition"": ""15-WRITTEN DOCUMENTATION NON UCR"", ""occuredDate"": ""2026-07-01 17:55:37.0000000"", ""incidentNumber"": ""26-353552""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353526","2026-07-01 21:38:20+00","2026-07-05 04:53:21.588592+00",26.355052792824,-81.790899528085,"DEATH INVESTIGATION","08-REPORT TAKEN","26206 COLONY RD","BONITA SPRINGS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353526"", ""city"": ""BONITA SPRINGS"", ""nature"": ""DEATH INVESTIGATION"", ""address"": ""26206 COLONY RD"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 17:38:20.0000000"", ""incidentNumber"": ""26-353526""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353514","2026-07-01 21:31:02+00","2026-07-05 04:53:21.588592+00",26.684765112447,-81.874245466096,"HARASSMENT","05-HANDLED BY DEPUTY","242 CHALMER DR","NORTH FORT MYERS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353514"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""HARASSMENT"", ""address"": ""242 CHALMER DR"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 17:31:02.0000000"", ""incidentNumber"": ""26-353514""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353481","2026-07-01 21:03:00+00","2026-07-05 04:53:21.588592+00",26.670363752973,-81.830517256405,"BURGLARY - CONV","08-REPORT TAKEN","4100 EDGEWOOD AVE","FORT MYERS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353481"", ""city"": ""FORT MYERS"", ""nature"": ""BURGLARY - CONV"", ""address"": ""4100 EDGEWOOD AVE"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 17:03:00.0000000"", ""incidentNumber"": ""26-353481""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353480","2026-07-01 21:02:56+00","2026-07-05 04:53:21.588592+00",26.718582872408,-81.709097511268,"ANIMAL LIVESTOCK","05-HANDLED BY DEPUTY","15178 OLD OLGA RD","ALVA","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353480"", ""city"": ""ALVA"", ""nature"": ""ANIMAL LIVESTOCK"", ""address"": ""15178 OLD OLGA RD"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 17:02:56.0000000"", ""incidentNumber"": ""26-353480""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353477","2026-07-01 20:59:36+00","2026-07-05 04:53:21.588592+00",26.637568433759,-82.038312006677,"GRAND THEFT - RETAIL","08-REPORT TAKEN","3071 NE PINE ISLAND RD","CAPE CORAL","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353477"", ""city"": ""CAPE CORAL"", ""nature"": ""GRAND THEFT - RETAIL"", ""address"": ""3071 NE PINE ISLAND RD"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 16:59:36.0000000"", ""incidentNumber"": ""26-353477""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353475","2026-07-01 20:58:00+00","2026-07-05 04:53:21.588592+00",26.682677123968,-81.85414117415,"RECOVER VEHICLE","08-REPORT TAKEN","6270 RIVER CLUB CT","NORTH FORT MYERS","2026-07-05 06:03:05.33297+00","EXACT",,"{""id"": ""26-353475"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""RECOVER VEHICLE"", ""address"": ""6270 RIVER CLUB CT"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 16:58:00.0000000"", ""incidentNumber"": ""26-353475""}",0,"tolga_ec2_1","2026-07-05 05:03:00.770991+00","2026-07-05 04:53:21.588592+00"
"lee_county","26-353405","2026-07-01 20:11:07+00","2026-07-04 16:53:21.584937+00",26.610931827943,-81.753415157003,"DISTURBANCE","05-HANDLED BY DEPUTY","5319 28TH ST SW","LEHIGH ACRES","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-353405"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""5319 28TH ST SW"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 16:11:07.0000000"", ""incidentNumber"": ""26-353405""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-353390","2026-07-01 20:06:00+00","2026-07-04 16:53:21.584937+00",,,"THEFT MISD","08-REPORT TAKEN","BETH STACEY BLVD & KENILWORTH BLVD","LEHIGH ACRES",,,,"{""id"": ""26-353390"", ""city"": ""LEHIGH ACRES"", ""nature"": ""THEFT MISD"", ""address"": ""BETH STACEY BLVD & KENILWORTH BLVD"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 16:06:00.0000000"", ""incidentNumber"": ""26-353390""}",3,"tolga_ec2_2","2026-07-04 22:01:13.721051+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-353381","2026-07-01 20:02:04+00","2026-07-04 16:53:21.584937+00",26.352399938179,-81.750962513394,"ANIMAL","11-CONDITION CORRECTED","26522 MORTON AVE","BONITA SPRINGS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-353381"", ""city"": ""BONITA SPRINGS"", ""nature"": ""ANIMAL"", ""address"": ""26522 MORTON AVE"", ""disposition"": ""11-CONDITION CORRECTED"", ""occuredDate"": ""2026-07-01 16:02:04.0000000"", ""incidentNumber"": ""26-353381""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-353365","2026-07-01 19:52:08+00","2026-07-04 16:53:21.584937+00",26.608215636147,-81.651556997264,"HARASSMENT","10-GONE ON ARRIVAL","1301 HOMESTEAD RD N","LEHIGH ACRES","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-353365"", ""city"": ""LEHIGH ACRES"", ""nature"": ""HARASSMENT"", ""address"": ""1301 HOMESTEAD RD N"", ""disposition"": ""10-GONE ON ARRIVAL"", ""occuredDate"": ""2026-07-01 15:52:08.0000000"", ""incidentNumber"": ""26-353365""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-353351","2026-07-01 19:44:17+00","2026-07-04 16:53:21.584937+00",26.571402445008,-81.668247473615,"DISTURBANCE","05-HANDLED BY DEPUTY","4600 FLORA AVE S","LEHIGH ACRES","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-353351"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""4600 FLORA AVE S"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 15:44:17.0000000"", ""incidentNumber"": ""26-353351""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-353341","2026-07-01 19:34:49+00","2026-07-04 16:53:21.584937+00",26.612770888926,-81.6728103738,"ANIMAL","11-CONDITION CORRECTED","IDA AVE / 8TH ST","LEHIGH ACRES","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-353341"", ""city"": ""LEHIGH ACRES"", ""nature"": ""ANIMAL"", ""address"": ""IDA AVE / 8TH ST"", ""disposition"": ""11-CONDITION CORRECTED"", ""occuredDate"": ""2026-07-01 15:34:49.0000000"", ""incidentNumber"": ""26-353341""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-353253","2026-07-01 18:57:16+00","2026-07-04 16:53:21.584937+00",26.57125254885,-81.616528938814,"DISTURBANCE","05-HANDLED BY DEPUTY","668 CHEMSTRAND ST E","LEHIGH ACRES","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-353253"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""668 CHEMSTRAND ST E"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 14:57:16.0000000"", ""incidentNumber"": ""26-353253""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-353183","2026-07-01 18:32:31+00","2026-07-04 16:53:21.584937+00",26.746046962985,-81.814020981071,"ANIMAL LIVESTOCK","05-HANDLED BY DEPUTY","19291 SKIPPER RD","NORTH FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-353183"", ""city"": ""NORTH FORT MYERS"", ""nature"": ""ANIMAL LIVESTOCK"", ""address"": ""19291 SKIPPER RD"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 14:32:31.0000000"", ""incidentNumber"": ""26-353183""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-353171","2026-07-01 18:27:28+00","2026-07-04 16:53:21.584937+00",,,"ANIMAL","07-TURNED OVER TO OTHER AGENCY","CAPBERN CT / SAUTERN DR","FORT MYERS",,,,"{""id"": ""26-353171"", ""city"": ""FORT MYERS"", ""nature"": ""ANIMAL"", ""address"": ""CAPBERN CT / SAUTERN DR"", ""disposition"": ""07-TURNED OVER TO OTHER AGENCY"", ""occuredDate"": ""2026-07-01 14:27:28.0000000"", ""incidentNumber"": ""26-353171""}",3,"tolga_ec2_2","2026-07-04 22:01:13.721051+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-353108","2026-07-01 18:07:57+00","2026-07-04 16:53:21.584937+00",26.67581038124,-81.822584420315,"DISTURBANCE","05-HANDLED BY DEPUTY","359 NEW YORK DR","FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-353108"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""359 NEW YORK DR"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 14:07:57.0000000"", ""incidentNumber"": ""26-353108""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-353012","2026-07-01 17:26:00+00","2026-07-04 16:53:21.584937+00",26.503577519862,-81.857314148258,"DISTURBANCE","08-REPORT TAKEN","16450 TAMIAMI TRAIL S","FORT MYERS","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-353012"", ""city"": ""FORT MYERS"", ""nature"": ""DISTURBANCE"", ""address"": ""16450 TAMIAMI TRAIL S"", ""disposition"": ""08-REPORT TAKEN"", ""occuredDate"": ""2026-07-01 13:26:00.0000000"", ""incidentNumber"": ""26-353012""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
"lee_county","26-353005","2026-07-01 17:24:41+00","2026-07-04 16:53:21.584937+00",26.620083968909,-81.597778134475,"DISTURBANCE","05-HANDLED BY DEPUTY","522 JOEL","LEHIGH ACRES","2026-07-04 18:03:48.714394+00","EXACT",,"{""id"": ""26-353005"", ""city"": ""LEHIGH ACRES"", ""nature"": ""DISTURBANCE"", ""address"": ""522 JOEL"", ""disposition"": ""05-HANDLED BY DEPUTY"", ""occuredDate"": ""2026-07-01 13:24:41.0000000"", ""incidentNumber"": ""26-353005""}",0,"tolga_ec2_2","2026-07-04 17:03:01.663527+00","2026-07-04 16:53:21.584937+00"
